Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
S3_Carbon_NoDR,admm,16,10,0.9631084550920437,0.927577896269783
S3_Carbon_NoDR,admm,16,11,0.9600776264096801,0.9217490487324453
S3_Carbon_NoDR,admm,16,12,0.9599986742972155,0.9215974546524114
S3_Carbon_NoDR,admm,16,13,0.9599230271749396,0.9214522181006999
S3_Carbon_NoDR,admm,16,14,0.960042808296675,0.9216821937621663
S3_Carbon_NoDR,admm,16,15,0.9602405309830597,0.9220618773426285
S3_Carbon_NoDR,admm,16,16,0.9597791932634208,0.9211760998213828
S3_Carbon_NoDR,admm,16,17,0.9583145893232946,0.9183668521098749
S3_Carbon_NoDR,admm,16,18,0.9592339199465044,0.920129713175937
S3_Carbon_NoDR,admm,16,19,0.9594104505540226,0.9204684126322726
S3_Carbon_NoDR,admm,16,20,0.9630761637886529,0.9275156972578682
S3_Carbon_NoDR,admm,16,21,0.970422029363756,0.9417189150744705
S3_Carbon_NoDR,admm,16,22,0.9760621833164592,0.9526973857004932
S3_Carbon_NoDR,admm,16,23,0.9610434740329789,0.9236045589813768
S3_Carbon_NoDR,admm,16,24,0.9583235461522693,0.9183840191098608
S3_Carbon_NoDR,admm,17,1,0.9979186901111634,0.9958417120731802
S3_Carbon_NoDR,admm,17,2,0.9989262803919795,0.9978537136577555
S3_Carbon_NoDR,admm,17,3,0.9541391601111023,0.9103815368575198
S3_Carbon_NoDR,admm,17,4,0.9539457939124251,0.9100125777232069
S3_Carbon_NoDR,admm,17,5,0.9541088049564428,0.9103236116954113
S3_Carbon_NoDR,admm,17,6,0.9551655092736299,0.9123411501059526
S3_Carbon_NoDR,admm,17,7,0.9535664631324656,0.9092889996109599
S3_Carbon_NoDR,admm,17,8,0.9647169044845254,0.9306787057982049
S3_Carbon_NoDR,admm,17,9,0.9610803050041428,0.9236753526668562
S3_Carbon_NoDR,admm,17,10,0.9557225797137636,0.9134056493747313
S3_Carbon_NoDR,admm,17,11,0.9523547185008203,0.9069795098507767
S3_Carbon_NoDR,admm,17,12,0.9523329809958571,0.9069381066924554
S3_Carbon_NoDR,admm,17,13,0.9523120778945291,0.9068982937037956
S3_Carbon_NoDR,admm,17,14,0.9523441083408026,0.9069593006914384
S3_Carbon_NoDR,admm,17,15,0.9523957953713617,0.9070577510410486
S3_Carbon_NoDR,admm,17,16,0.9522794810752162,0.906836210076883
S3_Carbon_NoDR,admm,17,17,0.9527912112140072,0.907811092166655
S3_Carbon_NoDR,admm,17,18,0.9522614548634994,0.9068018784187486
S3_Carbon_NoDR,admm,17,19,0.9521828790917486,0.9066522352354516
S3_Carbon_NoDR,admm,17,20,0.9561249982187302,0.9141750122187668
S3_Carbon_NoDR,admm,17,21,0.9640740794530165,0.9294388306731812
S3_Carbon_NoDR,admm,17,22,0.9701275347782915,0.9411474337350052
S3_Carbon_NoDR,admm,17,23,0.9542896427584953,0.9106687222761366
